,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,label
9612,-0.58,-0.88,-1,-1.28,-1.45,-0.88,-1.28,-1.28,-1,-1,-1,-1,-0.58,-1.45,-1.45,-1.3,-2.27,-1.45,-0.88,-1,-1.44,-1.84,-1.3,-1.3,-1.84,-1.3,-0.88,-1,-1,-1.28,-2.24,-1.84,-1.44,-0.58,-0.88,-0.58,-1.3,-1.84,-1.3,-0.88,-1,-1,-1,-1.28,-1.45,-1.3,-1.44,-1.44,-1.3,-1,-1,-1.45,-1.84,-2.24,-2.27,-1.84,-2.24,-2.27,-1.45,-1,-0.88,-1,-1,-1,-1.44,-1.44,-0.58,-1.45,-2.24,-1.3,-0.88,-1.28,-1.45,-1,-1,-1,-1,-0.88,-0.58,-1.3,-1.44,-0.58,-1,-1,-1.45,-1.28,-0.58,-1.45,-1.28,-1,-1,-1,-1.28,-2.24,-2.27,-1.28,-0.58,-0.88,-1.28,1
9613,-0.58,-0.88,-1,-1,-1,-1,-1.44,-1.3,-0.88,-1.28,-2.24,-1.44,-0.58,-1.45,-1.45,-1,-1,-1,-0.88,-1,-1.44,-2.27,-2.24,-1.84,-2.27,-2.24,-1.84,-1.44,-1,-1,-1.28,-1.45,-1.45,-1.28,-1.44,-1.3,-1,-1,-1,-0.88,-1.28,-1.84,-1.28,-0.58,-0.88,-0.58,-1.45,-1.84,-2.24,-1.3,-1,-1,-0.88,-1.28,-1.84,-1.28,-1.28,-1.84,-1.45,-1,-0.88,-1.44,-2.27,-1.28,-1.44,-1.44,-0.58,-1,-1,-1,-1,-1.3,-1.3,-0.88,-1.44,-1.3,-1,-0.88,-0.58,-1.3,-1.84,-1.84,-1.84,-1.84,-1.3,-1,-1,-1,-0.88,-1.28,-1.28,-1.44,-2.27,-2.24,-1.3,-1.45,-1.28,-1.28,-1.45,1
9614,-1,-1.44,-1.84,-2.27,-1.45,-1,-1.3,-1.3,-1,-1.3,-2.27,-1.84,-2.24,-2.27,-1.45,-1.3,-1.3,-1.45,-1.84,-1.28,-0.58,-1,-0.88,-1,-0.58,-1,-1.3,-1.3,-1,-1,-1.3,-1.84,-1.44,-1,-1,-0.58,-1,-1.3,-2.27,-2.24,-1.3,-0.88,-1.44,-2.27,-2.24,-1.3,-0.88,-1.28,-2.24,-2.27,-1.28,-0.58,-1,-1.45,-1.45,-1.3,-1.44,-1.28,-1.45,-1,-1.3,-1.44,-1.28,-1.45,-1.45,-1.84,-1.28,-0.58,-0.88,-1.44,-1.3,-0.88,-1,-1,-0.58,-1.3,-2.27,-1.28,-0.58,-1.3,-1.3,-0.88,-1,-0.58,-1.45,-1.28,-1.28,-2.24,-1.3,-1,-1.45,-1.84,-1.45,-1.45,-1.84,-1.45,-1.3,-1.44,-1,1
9615,-1,-1.3,-1.84,-1.3,-1.45,-2.24,-1.84,-1.44,-1,-1,-1.28,-1.84,-1.84,-1.28,-1.28,-1.84,-2.24,-2.27,-1.84,-1.28,-1.44,-2.27,-1.28,-1,-1.28,-1.28,-1,-0.58,-0.88,-1.28,-1.45,-1,-0.88,-0.58,-1.3,-2.27,-1.28,-1.28,-1.45,-1.3,-1.3,-0.88,-1.44,-1.44,-1.44,-1.3,-1,-1.45,-1.28,-0.58,-0.88,-1.28,-1.28,-1.28,-1.28,-0.58,-0.88,-1,-1.44,-1.3,-1.3,-1.3,-1.3,-1.44,-1.44,-1.44,-0.58,-1.3,-1.84,-1.3,-0.88,-0.58,-1.3,-1.84,-1.84,-1.84,-2.27,-1.28,-1.44,-1.3,-1.3,-1.3,-0.88,-1,-0.58,-0.88,-1,-1,-0.58,-0.88,-1.44,-2.27,-1.28,-1.44,-1.44,-1,-0.58,-1,-0.88,1
9616,-1.44,-1.28,-1.84,-1.84,-1.84,-1.28,-1.44,-1.44,-0.58,-0.88,-0.58,-1,-1,-1.45,-1.28,-1,-1,-1,-1,-1,-1.28,-1.28,-0.58,-1.3,-1.3,-1,-1.3,-2.27,-2.24,-1.3,-0.88,-1.28,-2.24,-2.27,-1.45,-1.45,-1.45,-1,-0.88,-1,-0.58,-1.45,-1.28,-1.44,-2.27,-1.84,-1.45,-1,-1,-0.88,-1.44,-1.44,-0.58,-1,-1.45,-2.24,-1.84,-1.3,-0.88,-1,-1.44,-2.27,-1.45,-1,-1,-1.3,-1.44,-0.58,-0.88,-0.58,-1,-0.88,-1.44,-1.3,-1.3,-1.3,-1,-1.45,-2.24,-1.84,-2.27,-1.45,-1,-1,-1,-1.45,-1.84,-1.45,-0.88,-1,-0.58,-1,-1.3,-1.3,-1,-1,-0.88,-0.58,-0.88,1
9617,-1.28,-1.28,-1,-1,-1,-1,-0.58,-1,-1.3,-1.44,-1.44,-1.84,-1.84,-1.3,-1.3,-1.44,-1,-0.58,-1.45,-1.45,-1.45,-1.84,-1.45,-0.88,-1.44,-2.27,-1.45,-1.3,-2.27,-2.24,-2.27,-1.28,-0.58,-0.88,-1,-1,-0.58,-1.3,-1.84,-2.27,-1.45,-1.3,-1.44,-0.58,-0.88,-1.44,-1.84,-1.3,-1,-1.3,-1.84,-1.84,-1.84,-2.27,-1.84,-2.24,-1.44,-0.58,-1.45,-1.28,-1,-1,-1.28,-1.28,-1.44,-1.84,-1.44,-0.58,-1,-1.3,-2.27,-1.28,-0.58,-1,-1.45,-1.45,-1.3,-2.27,-2.24,-2.27,-1.45,-1.3,-1.84,-2.27,-2.24,-1.3,-0.88,-1,-1,-1.44,-1.44,-1.44,-1.3,-1,-0.88,-1.28,-2.24,-2.27,-1.28,1
9618,-0.88,-0.58,-0.88,-1,-0.58,-1.3,-1.44,-1.44,-1.44,-1,-0.58,-1,-0.88,-0.58,-1.3,-1.3,-0.88,-0.58,-1,-1.45,-1.45,-1.45,-1.28,-0.58,-1,-0.88,-0.58,-0.88,-1,-0.58,-1.3,-1.84,-1.84,-1.84,-1.44,-0.58,-1,-1.3,-1.44,-0.58,-1.45,-1.28,-1,-1.28,-1.28,-0.58,-0.88,-1.28,-1.28,-1.28,-1.28,-0.58,-1,-1,-1.3,-1.84,-1.44,-1.44,-1.84,-1.3,-0.88,-1.44,-1.44,-1,-0.58,-0.88,-1.28,-1.45,-0.88,-1,-1,-0.58,-1,-1.45,-1.45,-0.88,-1,-1,-0.58,-1.3,-1.3,-1.3,-1.44,-1.28,-1.84,-1.28,-1.44,-1.44,-1,-0.58,-1,-1.3,-1.3,-0.88,-1,-0.58,-1,-1.3,-2.27,1
9619,-1,-1.3,-1.44,-1,-1.44,-2.27,-1.45,-1.45,-1.45,-1.45,-2.24,-1.84,-2.27,-2.24,-1.44,-1,-1.44,-1.3,-0.88,-1,-1.28,-1.84,-1.84,-1.28,-0.58,-0.88,-1,-1,-1.28,-1.84,-1.45,-1.45,-1.84,-1.28,-0.58,-0.88,-0.58,-0.88,-0.58,-1,-1.3,-1.84,-1.3,-0.88,-1.44,-1.44,-1.44,-2.27,-1.84,-1.45,-1,-0.88,-0.58,-1.3,-1.3,-0.88,-1,-1,-1,-1.28,-1.28,-1.44,-1.84,-1.44,-1.44,-2.27,-1.28,-0.58,-1.3,-1.3,-1.3,-1.44,-1,-1,-1,-1.28,-1.28,-1,-0.58,-0.88,-1,-0.58,-1.45,-1.28,-0.58,-1.3,-1.3,-1,-1,-0.88,-1,-1.28,-1.28,-1.28,-2.24,-1.84,-1.3,-1,-0.88,1
9620,-1.44,-0.58,-1,-1,-1,-1.45,-1.45,-1,-1.3,-1.84,-1.44,-1,-1,-0.58,-0.88,-1.44,-1.84,-2.27,-1.84,-1.28,-1.44,-1.84,-1.3,-1.3,-1.44,-1.44,-1.3,-0.88,-0.58,-1.45,-1.28,-1.28,-1.84,-1.28,-1.44,-1.3,-0.88,-1.28,-1.45,-1.3,-1.44,-1.44,-2.27,-2.24,-1.44,-1,-1.44,-1.3,-0.88,-1.28,-2.24,-1.44,-1.28,-2.24,-2.27,-1.28,-0.58,-1,-0.88,-0.58,-0.88,-1.28,-2.24,-1.44,-1,-1,-0.58,-0.88,-1,-0.58,-0.88,-1.44,-1.3,-1.45,-2.24,-2.27,-1.28,-1,-0.58,-0.88,-0.58,-1.45,-1.45,-1.3,-1.44,-1,-1.44,-1.3,-1.45,-1.45,-1,-1.45,-1.45,-0.88,-1.28,-1.45,-0.88,-1.28,-1.45,1
9621,-1,-1,-0.58,-0.88,-1.44,-2.27,-1.45,-1.3,-1.44,-1,-1,-1,-1.44,-1.84,-2.27,-1.45,-0.88,-1.28,-1.28,-1,-1.44,-1.84,-1.84,-1.44,-1,-1,-0.58,-1.3,-1.84,-1.3,-1,-1,-1.3,-2.27,-1.45,-1,-1.3,-1.3,-1,-0.88,-1.28,-1.28,-0.58,-0.88,-1,-0.58,-1.3,-1.3,-0.88,-1,-1.28,-1.45,-1.45,-1.28,-1.28,-1.84,-1.28,-1,-0.58,-1.45,-2.24,-1.3,-1.3,-2.27,-1.45,-1.3,-1.44,-0.58,-0.88,-1,-0.58,-0.88,-1.44,-1.3,-1,-1.3,-1.3,-1,-1,-0.88,-0.58,-1.3,-2.27,-1.84,-1.45,-1,-1.3,-1.84,-1.84,-1.44,-1.44,-1.3,-1.3,-1.3,-1,-1,-1.45,-1.28,-1.28,1
9622,-1.3,-1,-1.45,-1.28,-0.58,-0.88,-1,-1,-1.44,-1.3,-1,-1.45,-1.28,-0.58,-1.45,-1.28,-1,-0.58,-0.88,-0.58,-0.88,-1,-1,-0.58,-1.3,-2.27,-1.45,-0.88,-1,-1.44,-2.27,-1.84,-1.45,-1,-1,-1.45,-1.45,-1.45,-1.28,-1,-0.58,-0.88,-0.58,-1,-1,-1.45,-1.28,-1.44,-1.3,-0.88,-0.58,-1.45,-1.45,-1,-1.45,-2.24,-2.27,-1.28,-0.58,-1,-1,-1.3,-1.3,-0.88,-1.44,-1.44,-0.58,-1,-1,-1,-0.88,-1,-1,-1,-1,-1.44,-1.44,-1,-0.58,-1,-1,-0.88,-1,-1.28,-1.45,-0.88,-1.28,-2.24,-1.3,-1.3,-2.27,-1.45,-0.88,-1.28,-1.45,-1,-0.88,-0.58,-1.3,1
9623,-0.88,-0.58,-1.45,-1.28,-1.28,-1.45,-1.3,-2.27,-1.28,-1,-1,-1,-1.28,-1.28,-1,-1,-0.58,-1,-0.88,-1,-1,-1.44,-1.44,-1,-1.28,-1.45,-0.88,-1.44,-1.3,-0.88,-0.58,-1,-0.88,-1,-1.28,-1.45,-1,-0.88,-0.58,-0.88,-1,-1,-1,-1.28,-1.84,-1.28,-0.58,-0.88,-1,-1,-1,-1,-1,-1,-0.58,-0.88,-1.28,-1.28,-0.58,-1,-1,-1.3,-1.44,-1.44,-2.27,-1.28,-0.58,-1.45,-1.45,-1.3,-1.44,-0.58,-1,-0.88,-1,-1,-1,-1.28,-1.45,-0.88,-0.58,-1.45,-1.28,-1,-0.58,-1,-1.3,-2.27,-1.28,-0.58,-1,-1.45,-2.24,-1.44,-0.58,-1,-0.88,-0.58,-1,1
9624,-1,-1,-1.44,-1.3,-1.3,-1.44,-0.58,-1,-1.3,-1.44,-1.44,-2.27,-2.24,-1.44,-0.58,-1.3,-1.3,-1.45,-1.45,-0.88,-0.58,-0.88,-0.58,-1.3,-2.27,-2.24,-2.27,-1.28,-1,-1,-1.44,-1.44,-1.28,-1.45,-0.88,-1.28,-1.45,-1.3,-1.3,-1.45,-1.45,-0.88,-1.28,-2.24,-2.27,-1.28,-1,-1.28,-1.28,-1.28,-1.45,-1.3,-1.44,-1.44,-2.27,-1.84,-1.28,-1.28,-1.28,-1.44,-1.3,-1.45,-1.45,-1,-1.3,-2.27,-1.28,-0.58,-1,-1.3,-1.3,-0.88,-0.58,-0.88,-0.58,-1.45,-1.28,-1,-0.58,-1,-0.88,-0.58,-0.88,-1,-1,-1,-0.58,-1.45,-1.45,-0.88,-0.58,-1,-1.3,-1.84,-1.3,-1.3,-1.3,-1.3,-1.3,1
9625,-1,-1,-0.88,-1.44,-1.44,-1.44,-2.27,-1.84,-2.24,-1.3,-1.45,-1.45,-1,-0.88,-1,-1.44,-1.44,-1,-1,-1,-1,-0.58,-0.88,-0.58,-1,-1,-0.88,-1,-1,-1,-1.28,-1.28,-1,-0.58,-1.45,-1.28,-1,-1,-1,-1,-1.44,-2.27,-1.28,-1.44,-1.3,-0.88,-0.58,-1.45,-1.45,-0.88,-0.58,-1,-1,-1.3,-1.84,-1.84,-1.3,-1,-1,-1,-1.45,-1.45,-1.45,-1.28,-1.28,-1.28,-0.58,-0.88,-1.44,-1.3,-0.88,-1.28,-1.45,-1.3,-1.44,-0.58,-1.3,-1.44,-0.58,-0.88,-0.58,-1,-1,-1.3,-1.44,-0.58,-1.45,-1.45,-1.45,-1.45,-1,-1,-0.88,-1.28,-1.28,-1.44,-1.84,-1.44,-0.58,1
9626,-0.58,-0.88,-1.44,-1.44,-0.58,-1,-1.3,-1.3,-1.45,-1.45,-0.88,-1.28,-1.28,-0.58,-0.88,-1,-0.58,-1,-1,-1.3,-1.44,-1,-0.58,-0.88,-0.58,-1,-1,-0.88,-1,-1,-1.44,-1.3,-1.45,-1.84,-1.45,-1,-1,-1,-1,-1.45,-1.28,-1,-1.28,-1.84,-1.84,-1.28,-1.44,-1.3,-0.88,-0.58,-1,-0.88,-1,-1.28,-1.84,-1.45,-1.3,-2.27,-1.45,-0.88,-1.44,-1.3,-1.3,-2.27,-1.45,-0.88,-1.44,-1.3,-1,-1,-0.88,-0.58,-1.3,-2.27,-2.24,-1.3,-1,-0.88,-0.58,-0.88,-1.28,-1.45,-1,-0.88,-1,-0.58,-1,-1.3,-1.44,-0.58,-0.88,-1.28,-1.84,-2.24,-1.3,-1,-1,-1.3,-1.3,1
9627,-1,-0.58,-0.88,-0.58,-0.88,-1.44,-1.84,-2.27,-2.24,-1.44,-0.58,-1.45,-1.45,-1.3,-1.44,-1.28,-1.84,-1.28,-1.28,-1.28,-1,-1,-0.58,-1,-0.88,-1,-0.58,-1.45,-2.24,-1.3,-1,-0.88,-1,-0.58,-1.45,-2.24,-1.3,-1,-1.45,-1.28,-0.58,-1.45,-1.45,-1,-1,-0.88,-1,-0.58,-1.45,-2.24,-1.3,-1,-0.88,-1,-0.58,-0.88,-1,-1.28,-1.84,-1.84,-1.28,-1,-1.44,-1.44,-1,-1.44,-1.44,-0.58,-0.88,-1.28,-1.84,-1.28,-1.28,-1.45,-1,-1,-1.45,-1.28,-1.44,-1.44,-1,-1.44,-2.27,-2.24,-1.44,-0.58,-1,-0.88,-1,-1,-1.44,-1.44,-0.58,-0.88,-1,-1,-1,-1,-0.58,1
9628,-1.84,-1.45,-1.45,-1.45,-1,-1.45,-1.84,-1.28,-1,-1,-1,-0.58,-0.88,-1.44,-1.84,-1.44,-1.44,-1.84,-1.44,-1.44,-1.84,-1.44,-1.44,-1.3,-1,-1,-1,-1,-1.3,-1.84,-2.27,-1.28,-0.58,-0.88,-0.58,-1.45,-1.45,-1.3,-1.3,-0.88,-1,-0.58,-0.88,-1.28,-1.84,-1.45,-0.88,-1,-1,-1,-1,-0.58,-1.3,-2.27,-1.45,-1.3,-1.44,-1,-1.44,-2.27,-1.28,-0.58,-1,-0.88,-0.58,-1,-1.3,-1.44,-0.58,-1,-1.3,-1.3,-1.3,-1.84,-1.44,-1,-1.44,-1.44,-0.58,-1,-1.45,-1.84,-1.45,-0.88,-0.58,-1.3,-1.84,-2.27,-1.28,-0.58,-1.3,-1.84,-2.27,-1.45,-1.3,-1.44,-1.28,-1.28,-1.28,1
9629,-0.58,-1,-1,-1.3,-1.3,-1,-1,-0.88,-0.58,-0.88,-1.28,-1.28,-1,-1,-1,-1.28,-2.24,-1.84,-1.44,-1.28,-1.28,-1.44,-1.84,-1.3,-0.88,-1.44,-1.3,-0.88,-0.58,-1.45,-1.45,-1.3,-1.3,-1,-1,-0.88,-1.28,-1.28,-1.28,-1.45,-0.88,-0.58,-1.3,-1.44,-1,-1.44,-2.27,-1.45,-0.88,-1,-0.58,-0.88,-1.28,-1.28,-1.28,-1.28,-1.44,-1.3,-1,-1,-1,-0.88,-0.58,-1,-1,-0.88,-1,-0.58,-0.88,-0.58,-0.88,-1,-1,-1,-1,-0.58,-0.88,-1,-0.58,-0.88,-1,-1.28,-2.24,-1.3,-0.88,-0.58,-1,-0.88,-0.58,-0.88,-1.28,-2.24,-1.3,-1,-0.88,-0.58,-1,-1,-1.45,1
9630,-0.88,-1.28,-2.24,-1.84,-2.27,-1.28,-1.28,-1.45,-1,-1.45,-1.84,-2.24,-1.44,-1,-1.44,-1.44,-1,-1.44,-1.3,-1.45,-1.28,-1,-1.44,-1.44,-1.28,-1.45,-1,-1.45,-1.45,-1.3,-1.44,-1.28,-1.45,-1.3,-2.27,-1.45,-1,-0.88,-1,-1.44,-1.44,-1,-0.58,-1,-1,-0.88,-0.58,-1,-0.88,-0.58,-0.88,-1.28,-2.24,-1.3,-1.3,-2.27,-1.45,-1.3,-1.44,-1,-1.44,-1.44,-1.44,-1.84,-1.44,-1,-0.58,-1,-1,-0.88,-1,-1.44,-1.3,-1,-1.45,-1.45,-0.88,-1.28,-1.45,-1,-1.3,-1.44,-0.58,-0.88,-1.28,-1.45,-0.88,-1.44,-2.27,-1.45,-1,-1.3,-2.27,-1.28,-0.58,-0.88,-1,-1,-0.58,1
9631,-1.3,-1,-1.45,-1.84,-1.28,-1.28,-1.45,-1.3,-1.44,-1,-0.58,-1,-1,-0.88,-1,-1,-0.58,-1.45,-1.84,-1.84,-1.28,-1.28,-1.84,-1.84,-1.84,-1.45,-1.3,-1.44,-1,-1.28,-1.84,-1.28,-0.58,-1,-0.88,-1,-1,-1.44,-1.84,-1.44,-1,-1.44,-1.3,-1,-1.3,-1.3,-1,-1.3,-1.3,-0.88,-1.44,-1.3,-1,-1.3,-1.84,-1.84,-1.84,-1.44,-1.44,-1.44,-0.58,-1.3,-1.84,-1.44,-0.58,-1.3,-1.44,-0.58,-1,-1,-1,-0.88,-1.44,-1.84,-1.84,-1.84,-1.84,-1.3,-1.3,-1.3,-0.88,-1.44,-1.3,-1.3,-1.84,-1.3,-1,-0.88,-0.58,-1.3,-2.27,-1.45,-1.3,-1.44,-1,-1.44,-1.3,-0.88,-1,1
9632,-1.45,-1.28,-0.58,-1.45,-1.28,-1.44,-1.44,-1.28,-1.28,-1,-0.58,-1.45,-1.45,-1,-1.3,-1.3,-0.88,-1,-1,-0.58,-1,-1,-1.45,-1.84,-2.24,-2.27,-1.84,-1.28,-1,-1,-1.28,-1.28,-0.58,-1.3,-2.27,-1.28,-1,-1.44,-1.3,-0.88,-0.58,-1.45,-1.45,-1.3,-1.3,-1.45,-1.45,-0.88,-1.28,-1.45,-0.88,-1.28,-1.84,-1.45,-0.88,-1,-1,-1.28,-1.84,-1.28,-0.58,-1,-1,-1.3,-1.44,-1.44,-1.44,-0.58,-1.3,-1.3,-1.45,-1.28,-0.58,-1.3,-1.44,-1.28,-1.28,-0.58,-1.3,-1.84,-2.27,-1.45,-1,-1.3,-1.3,-0.88,-1.28,-1.45,-1,-0.88,-1.44,-1.44,-1.44,-1.3,-1,-0.88,-1,-1,-1.44,1
9633,-1,-1.3,-1.3,-1.3,-1.3,-1.45,-1.28,-1.44,-1.84,-1.84,-2.27,-1.28,-0.58,-1.3,-1.3,-1.45,-1.45,-1.3,-1.3,-1.3,-1.84,-1.84,-2.27,-1.45,-1,-1.3,-1.3,-1.45,-1.84,-1.84,-2.24,-2.27,-1.84,-2.24,-2.27,-1.45,-1.3,-2.27,-1.84,-1.28,-1.28,-1.84,-2.24,-1.44,-1.28,-2.24,-2.27,-1.28,-1.44,-1.3,-1,-0.88,-0.58,-1.45,-1.84,-1.45,-1.3,-2.27,-2.24,-2.27,-1.45,-0.88,-1.44,-1.84,-1.3,-1.3,-1.44,-1,-1,-1,-0.58,-1,-1,-1,-1.3,-2.27,-1.28,-1,-1,-1.28,-1.84,-1.84,-1.28,-1.44,-2.27,-1.28,-0.58,-1,-1.45,-1.84,-1.84,-1.45,-1.3,-1.84,-1.84,-1.84,-1.84,-1.3,-1,1
9634,-1.44,-0.58,-1,-1,-1.45,-1.45,-1,-1,-1,-1.3,-1.44,-0.58,-1,-1.45,-1.45,-1,-1,-1,-0.88,-0.58,-1.3,-2.27,-1.84,-2.24,-1.44,-1.28,-1.45,-1,-1,-1.3,-2.27,-2.24,-1.44,-1,-1,-1,-0.58,-1.45,-1.28,-1.44,-1.44,-1.28,-1.28,-1,-1.44,-1.3,-1.45,-1.45,-1,-1.45,-1.28,-0.58,-1,-1.3,-1.3,-1.45,-2.24,-1.84,-1.44,-0.58,-1.3,-1.44,-1.28,-2.24,-1.3,-0.88,-0.58,-1.45,-1.84,-2.24,-1.44,-1,-0.58,-0.88,-0.58,-0.88,-0.58,-1.45,-1.45,-0.88,-0.58,-1.45,-1.84,-1.84,-2.24,-1.84,-1.84,-1.44,-0.58,-1,-1.3,-1.84,-2.27,-1.84,-1.45,-0.88,-1.28,-2.24,-1.3,1
9635,-2.24,-1.84,-1.84,-2.27,-1.45,-1,-1,-1.3,-1.44,-1.44,-1.44,-1.28,-1.45,-1.3,-1.3,-0.88,-0.58,-1,-1,-1,-1,-1,-1.45,-2.24,-1.44,-1,-0.58,-1,-1.45,-1.84,-1.28,-0.58,-1.45,-1.84,-2.24,-2.27,-1.45,-1,-1.3,-1.3,-1.3,-1.84,-1.84,-1.3,-1,-1.3,-1.44,-1.44,-1.3,-0.88,-0.58,-1,-0.88,-1,-1.44,-2.27,-1.84,-1.84,-1.45,-1,-1,-1,-1,-0.88,-1.44,-2.27,-1.28,-0.58,-1.3,-1.84,-1.3,-1,-0.88,-0.58,-1,-1.3,-1.44,-1,-1.44,-1.84,-1.3,-1.3,-2.27,-1.28,-1,-1.28,-1.45,-1.3,-2.27,-2.24,-1.3,-1,-0.88,-0.58,-1.3,-1.3,-0.88,-0.58,-1.45,1
9636,-1.3,-0.88,-1,-1,-1,-0.58,-1,-1,-0.88,-0.58,-1.45,-1.45,-1,-0.88,-1.28,-1.28,-1,-1,-1.44,-2.27,-1.45,-1.3,-1.3,-1.3,-1.3,-0.88,-1.28,-1.84,-1.45,-1,-1.45,-2.24,-1.44,-1.44,-1.84,-1.44,-1,-1.28,-1.28,-1,-0.58,-1,-0.88,-1.28,-2.24,-1.3,-0.88,-1,-1.44,-1.84,-1.44,-1.28,-1.45,-1,-1.45,-1.28,-0.58,-0.88,-0.58,-0.88,-0.58,-0.88,-1.44,-1.44,-1,-1,-0.58,-1.3,-1.3,-0.88,-0.58,-1,-1.3,-1.44,-0.58,-1,-0.88,-1.28,-1.45,-1.3,-1.44,-0.58,-1.3,-1.44,-1.28,-1.45,-1.3,-1.44,-1.44,-1.3,-1,-1.45,-1.45,-1.3,-1.44,-1.44,-1.3,-1,-1.45,1
9637,-1.44,-1,-1,-1,-1,-0.58,-1,-1.3,-1.44,-1,-1.44,-2.27,-1.45,-1.45,-1.45,-1,-0.88,-1.28,-1.84,-1.45,-0.88,-1,-1.44,-1.84,-1.44,-1,-0.58,-1,-1.45,-1.28,-1.44,-1.44,-1,-0.58,-1,-1.45,-1.45,-1.3,-1.44,-1,-0.58,-1.3,-2.27,-1.45,-1.3,-1.44,-1,-0.58,-1,-1.45,-1.45,-1,-1.45,-1.84,-1.84,-1.28,-1,-0.58,-0.88,-1,-0.58,-1.3,-1.44,-0.58,-1.3,-2.27,-1.28,-0.58,-0.88,-1.44,-2.27,-1.28,-0.58,-0.88,-1,-1,-0.58,-1.3,-1.3,-1.45,-2.24,-2.27,-2.24,-2.27,-1.45,-1.45,-1.28,-0.58,-1.3,-2.27,-1.28,-1,-0.58,-1,-0.88,-1,-1.28,-1.28,-1,1
9638,-1.28,-1,-0.58,-1.45,-1.28,-1,-0.58,-1.45,-1.28,-1,-0.58,-0.88,-1.28,-1.45,-1.3,-2.27,-1.84,-1.45,-1,-0.88,-0.58,-1.3,-1.44,-0.58,-0.88,-1.44,-1.3,-1,-1,-0.88,-1,-1.28,-1.45,-0.88,-1.44,-2.27,-2.24,-1.3,-1.45,-1.28,-1,-1.28,-1.45,-1.3,-1.3,-1.3,-1.3,-1.3,-1.44,-1,-1,-0.58,-1,-0.88,-1.28,-1.45,-0.88,-1,-1.44,-1.84,-2.27,-1.45,-1.3,-1.44,-0.58,-1,-0.88,-0.58,-1.3,-1.44,-0.58,-0.88,-1,-1,-1,-0.58,-0.88,-1,-1.44,-1.44,-1,-1.44,-1.3,-1.3,-2.27,-1.28,-1,-1.44,-2.27,-1.28,-1.44,-1.3,-1.3,-1.3,-1.45,-1.45,-1,-0.88,-0.58,1
9639,-0.88,-1.44,-1.44,-0.58,-1,-1.45,-1.45,-1,-1,-0.88,-0.58,-1.3,-1.3,-0.88,-0.58,-1,-1,-1,-1.3,-1.44,-1,-1.44,-1.3,-1,-1,-1,-0.88,-1,-1.44,-1.84,-2.27,-1.45,-1,-0.88,-0.58,-1.3,-1.3,-0.88,-0.58,-1,-1.3,-2.27,-2.24,-1.84,-1.44,-0.58,-1,-1,-1.3,-1.84,-1.84,-1.44,-1.44,-1.3,-0.88,-1.44,-1.3,-1.45,-1.28,-0.58,-1,-0.88,-1.28,-1.45,-1.3,-1.44,-1,-0.58,-1.45,-1.28,-1.44,-1.44,-1,-1,-0.58,-0.88,-1,-1,-0.58,-0.88,-1,-0.58,-1.45,-1.84,-1.45,-1,-0.88,-1,-0.58,-0.88,-1,-1,-1,-1,-1.44,-1.84,-1.44,-1.44,-1.3,1
9640,-1.84,-2.27,-1.28,-1,-0.58,-1,-0.88,-1.28,-1.45,-0.88,-0.58,-0.88,-0.58,-1.3,-1.84,-1.84,-1.84,-1.44,-1,-1.44,-1.44,-1.28,-1.45,-1,-1,-1.3,-1.84,-1.44,-1,-1,-1.44,-1.44,-0.58,-1,-1,-1,-1,-0.88,-1,-0.58,-1,-0.88,-1,-0.58,-1,-0.88,-1,-1.28,-1.84,-2.24,-1.44,-1.44,-2.27,-1.45,-1.3,-1.44,-0.58,-1.3,-1.84,-2.27,-2.24,-1.3,-1.3,-1.84,-1.44,-0.58,-1.3,-1.44,-1,-1,-0.58,-1.3,-1.3,-0.88,-0.58,-1.3,-1.44,-1.28,-1.45,-0.88,-1.28,-1.45,-1,-1.3,-1.84,-1.3,-0.88,-0.58,-1,-1,-1,-0.88,-1,-1.28,-1.28,-1.44,-1.44,-1.28,-1.84,1
9641,-1.28,-1.28,-1.45,-1.45,-1.45,-1.45,-1.84,-1.84,-1.28,-1,-0.58,-1.45,-1.45,-1.45,-1.84,-1.84,-1.28,-1,-0.58,-1.45,-1.45,-1.45,-1.84,-1.84,-1.45,-1.45,-1.45,-0.88,-0.58,-1.45,-1.84,-1.84,-1.84,-1.28,-0.58,-0.88,-0.58,-1.45,-1.84,-1.84,-1.84,-1.28,-0.58,-0.88,-0.58,-1.45,-1.84,-1.84,-1.84,-1.84,-1.45,-1.45,-1.45,-1.45,-1.84,-1.28,-0.58,-1.45,-1.45,-1.45,-1.28,-1.28,-1.28,-1.44,-1.3,-0.88,-0.58,-0.88,-1.28,-1.84,-1.28,-1.28,-1.28,-0.58,-1.3,-1.44,-0.58,-1.45,-1.45,-0.88,-1.44,-1.84,-1.44,-1.44,-1.44,-1.44,-1.3,-1.3,-1.44,-1.44,-1.3,-1,-1.3,-1.84,-1.44,-1,-0.58,-1,-1.3,1
